CODFILIAL;NUMPED;CNPJ_FORNECEDOR;FORNECEDOR;CNPJ_CLIENTE;CLIENTE;TOTAL_FATURADO;VALOR_DEVOLVIDO
8;1456011470;12288046000218;CCM IND E COM DE PROD DESCARTAVEIS S/A;06.985.551/0004-80;DROGARIA CACHOEIRINHA LTDA - ME;3760,3;
7;1415010493;02932074004260;HYPERA S.A;41.648.490/0001-14;WILLIAM CARLOS DE SOUZA NASCIMENTO;1205,37;
1;6570041969;02932074004260;HYPERA S.A;09.035.562/0001-45;FEITOSA JR RUSSAS COMERCIO DE MEDICAMENTOS LTDA;6285,3;
3;772310485;07125645001090;EUROFRAL PRODUTOS DE HIGIENE LTDA;09.035.562/0001-45;FEITOSA JR RUSSAS COMERCIO DE MEDICAMENTOS LTDA;10089,26;
1;1075042147;02932074004260;HYPERA S.A;09.035.562/0001-45;FEITOSA JR RUSSAS COMERCIO DE MEDICAMENTOS LTDA;1634,04;1634,04
1;6570041916;02932074004260;HYPERA S.A;09.035.562/0001-45;FEITOSA JR RUSSAS COMERCIO DE MEDICAMENTOS LTDA;1634,04;
1;1075042331;06105362000395;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;09.035.562/0001-45;FEITOSA JR RUSSAS COMERCIO DE MEDICAMENTOS LTDA;9276,37;
3;772310494;52990530000128;EUROFRAL PRODUTOS DE HIGIENE LTDA;09.035.562/0001-45;FEITOSA JR RUSSAS COMERCIO DE MEDICAMENTOS LTDA;2465,43;
1;1075042517;06105362000395;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;09.035.562/0001-45;FEITOSA JR RUSSAS COMERCIO DE MEDICAMENTOS LTDA;1268,77;
3;772310461;39710427000208;PRINCIPIA ES COMERCIO DE COSMETICOS LTDA;09.035.562/0001-45;FEITOSA JR RUSSAS COMERCIO DE MEDICAMENTOS LTDA;1720,86;
3;772310501;78908266000477;MILI SA;09.035.562/0001-45;FEITOSA JR RUSSAS COMERCIO DE MEDICAMENTOS LTDA;8791,85;
3;772310466;37374821000360;WELLA BRASIL LTDA;09.035.562/0001-45;FEITOSA JR RUSSAS COMERCIO DE MEDICAMENTOS LTDA;1724,16;
1;1075042406;07863523001778;LABOFARMA PRODUTOS FARMACEUTICOS LTDA;09.035.562/0001-45;FEITOSA JR RUSSAS COMERCIO DE MEDICAMENTOS LTDA;107,55;
3;772310762;39710427000208;PRINCIPIA ES COMERCIO DE COSMETICOS LTDA;09.035.562/0001-45;FEITOSA JR RUSSAS COMERCIO DE MEDICAMENTOS LTDA;0,0;
3;772310476;44145845001112;SOFTYS BRASIL LTDA;09.035.562/0001-45;FEITOSA JR RUSSAS COMERCIO DE MEDICAMENTOS LTDA;23064,63;
3;1299014114;12288046000218;CCM IND E COM DE PROD DESCARTAVEIS S/A;45.812.586/0001-27;S L MEDICAMENTOS CAMOCIM LTDA;7898,4;
1;6292050701;06105362000395;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;45.353.864/0001-25;AGB PRODUTOS FARMACEUTICOS LTDA  ME;118,77;
3;2419000457;52990530000128;EUROFRAL PRODUTOS DE HIGIENE LTDA;45.353.864/0001-25;AGB PRODUTOS FARMACEUTICOS LTDA  ME;14710,6;
3;2419000452;33122466000895;CERAS JOHNSON LTDA;45.353.864/0001-25;AGB PRODUTOS FARMACEUTICOS LTDA  ME;2044,44;
1;6292050657;60659463000191;LABOFARMA PRODUTOS FARMACEUTICOS LTDA;45.353.864/0001-25;AGB PRODUTOS FARMACEUTICOS LTDA  ME;409,45;
1;6292050621;06105362000395;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;45.353.864/0001-25;AGB PRODUTOS FARMACEUTICOS LTDA  ME;3258,05;
3;2419000525;52990530000128;DINNO BABY - DIST DE COSMET BY FATTORE LTDA - EPP;45.353.864/0001-25;AGB PRODUTOS FARMACEUTICOS LTDA  ME;1593,76;
3;2419000437;07125645001090;EUROFRAL PRODUTOS DE HIGIENE LTDA;45.353.864/0001-25;AGB PRODUTOS FARMACEUTICOS LTDA  ME;13671,28;
3;441020362;44145845001112;SOFTYS BRASIL LTDA;05.624.211/0005-42;FARMACIA ESPERANCA DIVINA LTDA;10357,76;
3;634019742;52990530000128;EUROFRAL PRODUTOS DE HIGIENE LTDA;05.624.211/0005-42;FARMACIA ESPERANCA DIVINA LTDA;2731,21;
3;634019726;07125645001090;EUROFRAL PRODUTOS DE HIGIENE LTDA;05.624.211/0005-42;FARMACIA ESPERANCA DIVINA LTDA;7503,8;
1;82108029;02501297000528;PHARLAB INDUSTRIA FARMACEUTICA S.A;05.624.211/0005-42;FARMACIA ESPERANCA DIVINA LTDA;383,64;
3;441020376;33122466000895;CERAS JOHNSON LTDA;05.624.211/0005-42;FARMACIA ESPERANCA DIVINA LTDA;2918,58;
3;634019758;39710427000208;PRINCIPIA ES COMERCIO DE COSMETICOS LTDA;05.624.211/0005-42;FARMACIA ESPERANCA DIVINA LTDA;421,38;
3;441020468;21998451001373;GIOVANNA BABY - PRO NOVA DIST E COM DE COSMETICOS LTDA;05.624.211/0005-42;FARMACIA ESPERANCA DIVINA LTDA;3315,87;
1;82107144;02501297000528;PHARLAB INDUSTRIA FARMACEUTICA S.A;05.624.211/0005-42;FARMACIA ESPERANCA DIVINA LTDA;299,38;
3;441020700;44145845001112;SOFTYS BRASIL LTDA;05.624.211/0005-42;FARMACIA ESPERANCA DIVINA LTDA;638,55;
3;2418000470;44145845001112;SOFTYS BRASIL LTDA;28.280.156/0004-35;PREMIUM COMERCIO VAREJISTA DE MEDICAMENTOS LTDA ME;1544,23;
3;1998003988;39710427000208;PRINCIPIA ES COMERCIO DE COSMETICOS LTDA;28.280.156/0004-35;PREMIUM COMERCIO VAREJISTA DE MEDICAMENTOS LTDA ME;0,0;
3;1998003742;39710427000208;PRINCIPIA ES COMERCIO DE COSMETICOS LTDA;28.280.156/0004-35;PREMIUM COMERCIO VAREJISTA DE MEDICAMENTOS LTDA ME;1118,58;
3;2418000478;33122466000895;CERAS JOHNSON LTDA;28.280.156/0004-35;PREMIUM COMERCIO VAREJISTA DE MEDICAMENTOS LTDA ME;1053,45;
1;82107100;06105362000395;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;44.800.105/0001-09;FARMACIA PROVIDA LTDA;217,64;
3;1304003042;07125645001090;EUROFRAL PRODUTOS DE HIGIENE LTDA;44.800.105/0001-09;FARMACIA PROVIDA LTDA;589,9;
3;2133001916;33122466000895;CERAS JOHNSON LTDA;44.800.105/0001-09;FARMACIA PROVIDA LTDA;1559,76;
1;82107123;33078528000132;TORRENT DO BRASIL LTDA;44.800.105/0001-09;FARMACIA PROVIDA LTDA;223,3;
1;82107723;06105362000395;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;44.800.105/0001-09;FARMACIA PROVIDA LTDA;2796,5;79,9
1;82108335;60659463000191;LABOFARMA PRODUTOS FARMACEUTICOS LTDA;44.800.105/0001-09;FARMACIA PROVIDA LTDA;1229,4;
1;82108695;47291565000139;FRANCEFARMA INDUSTRIA DE COSMETICOS LTDA - ME;44.800.105/0001-09;FARMACIA PROVIDA LTDA;345,1;
1;82107079;08762826000280;HIDROLIGHT DO BRASIL S.A;44.800.105/0001-09;FARMACIA PROVIDA LTDA;468,87;
1;82107838;60659463000191;ACHE LABORATORIOS FARMACEUTICOS S/A;44.800.105/0001-09;FARMACIA PROVIDA LTDA;333,09;
3;2133001963;21998451001373;GIOVANNA BABY - PRO NOVA DIST E COM DE COSMETICOS LTDA;44.800.105/0001-09;FARMACIA PROVIDA LTDA;970,94;
1;82109831;06105362000395;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;44.800.105/0001-09;FARMACIA PROVIDA LTDA;838,04;
1;82109476;60659463000191;ACHE LABORATORIOS FARMACEUTICOS S/A;44.800.105/0001-09;FARMACIA PROVIDA LTDA;825,0;
7;1539009084;44145845001112;SOFTYS BRASIL LTDA;42.957.864/0001-46;THIAGO SOUZA FAGUNDES NEVES;499,9;
3;521017476;07125645001090;EUROFRAL PRODUTOS DE HIGIENE LTDA;06.267.106/0001-32;HARDALA H P PAIVA FARMACIA;1011,02;
3;521017479;44145845001112;SOFTYS BRASIL LTDA;06.267.106/0001-32;HARDALA H P PAIVA FARMACIA;4983,41;
3;325117412;39710427000208;PRINCIPIA ES COMERCIO DE COSMETICOS LTDA;06.267.106/0001-32;HARDALA H P PAIVA FARMACIA;0,0;
3;521017474;39710427000208;PRINCIPIA ES COMERCIO DE COSMETICOS LTDA;06.267.106/0001-32;HARDALA H P PAIVA FARMACIA;1009,92;
5;1860001165;39710427000208;PRINCIPIA ES COMERCIO DE COSMETICOS LTDA;32.651.706/0002-90;MIX FARMA MEDICAMENTOS LTDA;1328,42;
3;772310393;12288046000218;CCM IND E COM DE PROD DESCARTAVEIS S/A;41.237.006/0001-64;FEITOSA JR COMERCIO DE MEDICAMENTOS LTDA;7330,04;
1;1075042724;60659463000191;LABOFARMA PRODUTOS FARMACEUTICOS LTDA;41.237.006/0001-64;FEITOSA JR COMERCIO DE MEDICAMENTOS LTDA;2739,0;
3;772310493;52990530000128;EUROFRAL PRODUTOS DE HIGIENE LTDA;41.237.006/0001-64;FEITOSA JR COMERCIO DE MEDICAMENTOS LTDA;3183,45;
1;1075042332;06105362000395;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;41.237.006/0001-64;FEITOSA JR COMERCIO DE MEDICAMENTOS LTDA;10103,03;
1;6570041967;02932074004260;HYPERA S.A;41.237.006/0001-64;FEITOSA JR COMERCIO DE MEDICAMENTOS LTDA;11182,76;
1;1075042148;02932074004260;HYPERA S.A;41.237.006/0001-64;FEITOSA JR COMERCIO DE MEDICAMENTOS LTDA;1634,04;
3;772310522;78908266000477;MILI SA;41.237.006/0001-64;FEITOSA JR COMERCIO DE MEDICAMENTOS LTDA;14108,98;
3;772310478;44145845001112;SOFTYS BRASIL LTDA;41.237.006/0001-64;FEITOSA JR COMERCIO DE MEDICAMENTOS LTDA;40773,74;
3;772310483;07125645001090;EUROFRAL PRODUTOS DE HIGIENE LTDA;41.237.006/0001-64;FEITOSA JR COMERCIO DE MEDICAMENTOS LTDA;12448,86;
3;772310763;39710427000208;PRINCIPIA ES COMERCIO DE COSMETICOS LTDA;41.237.006/0001-64;FEITOSA JR COMERCIO DE MEDICAMENTOS LTDA;0,0;
3;772310463;39710427000208;PRINCIPIA ES COMERCIO DE COSMETICOS LTDA;41.237.006/0001-64;FEITOSA JR COMERCIO DE MEDICAMENTOS LTDA;2364,75;
3;772310464;37374821000360;WELLA BRASIL LTDA;41.237.006/0001-64;FEITOSA JR COMERCIO DE MEDICAMENTOS LTDA;1537,79;
3;772310468;33122466000895;CERAS JOHNSON LTDA;41.237.006/0001-64;FEITOSA JR COMERCIO DE MEDICAMENTOS LTDA;10922,14;
1;6570041914;02932074004260;HYPERA S.A;41.237.006/0001-64;FEITOSA JR COMERCIO DE MEDICAMENTOS LTDA;1634,04;
1;1075042515;06105362000395;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;41.237.006/0001-64;FEITOSA JR COMERCIO DE MEDICAMENTOS LTDA;1548,13;
3;5950012027;52990530000128;EUROFRAL PRODUTOS DE HIGIENE LTDA;43.488.013/0001-64;ADRIANA DOS SANTOS MOREIRA ME;819,84;
1;89086198;06105362000395;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;43.488.013/0001-64;ADRIANA DOS SANTOS MOREIRA ME;689,8;
1;89086410;60659463000191;PHARLAB INDUSTRIA FARMACEUTICA S.A;43.488.013/0001-64;ADRIANA DOS SANTOS MOREIRA ME;710,3;
1;1063026941;02932074004260;HYPERA S.A;43.488.013/0001-64;ADRIANA DOS SANTOS MOREIRA ME;912,67;
1;1063026682;02932074004260;HYPERA S.A;43.488.013/0001-64;ADRIANA DOS SANTOS MOREIRA ME;3012,89;
3;5950012025;44145845001112;SOFTYS BRASIL LTDA;43.488.013/0001-64;ADRIANA DOS SANTOS MOREIRA ME;14524,41;
1;1063026687;02932074004260;HYPERA S.A;43.488.013/0001-64;ADRIANA DOS SANTOS MOREIRA ME;784,34;
3;5950012026;12288046000218;CCM IND E COM DE PROD DESCARTAVEIS S/A;43.488.013/0001-64;ADRIANA DOS SANTOS MOREIRA ME;5735,5;
8;1142021476;62367032000187;LOLLY BABY PRODUTOS INFANTIS L;39.765.684/0001-58;TALITA CANDIDA MOURA PRODUTOS FARMACEUTICOS;103,88;
7;2372000538;02932074004260;HYPERA S.A;28.739.303/0002-20;DIONE VICTOR PRODUTOS FARMACEUTICOS LTDA;717,51;
1;1101016062;33078528000132;TORRENT DO BRASIL LTDA;41.399.468/0001-88;COMERCIAL DE MEDICAMENTOS NOGUEIRA LTDA;775,88;
1;953043578;06105362000395;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;41.399.468/0001-88;COMERCIAL DE MEDICAMENTOS NOGUEIRA LTDA;599,9;
3;132025956;52990530000128;EUROFRAL PRODUTOS DE HIGIENE LTDA;41.399.468/0001-88;COMERCIAL DE MEDICAMENTOS NOGUEIRA LTDA;2054,48;
3;132026023;37374821000360;WELLA BRASIL LTDA;41.399.468/0001-88;COMERCIAL DE MEDICAMENTOS NOGUEIRA LTDA;1054,07;
3;132025952;12288046000218;CCM IND E COM DE PROD DESCARTAVEIS S/A;41.399.468/0001-88;COMERCIAL DE MEDICAMENTOS NOGUEIRA LTDA;8269,32;
1;953044240;39353170000195;HERBALSAVE PRODUTOS NATURAIS E IMPORTACAO LTDA;41.399.468/0001-88;COMERCIAL DE MEDICAMENTOS NOGUEIRA LTDA;1651,23;
1;953043573;06105362000395;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;41.399.468/0001-88;COMERCIAL DE MEDICAMENTOS NOGUEIRA LTDA;767,04;
3;4150034165;44145845001112;SOFTYS BRASIL LTDA;41.399.468/0001-88;COMERCIAL DE MEDICAMENTOS NOGUEIRA LTDA;10479,0;
1;953043850;60659463000191;ACHE LABORATORIOS FARMACEUTICOS S/A;41.399.468/0001-88;COMERCIAL DE MEDICAMENTOS NOGUEIRA LTDA;312,16;
3;5820006376;37374821000360;WELLA BRASIL LTDA;17.873.247/0003-87;G D COMERCIO DE ALIMENTOS E PERFUMARIA DE HIGIENE PESSOAL;958,11;115,8
1;1063026683;02932074004260;HYPERA S.A;44.290.485/0001-70;COMERCIAL DE MEDICAMENTOS FURTADO MOREIRA LTDA;1966,89;
1;1063026714;02932074004260;HYPERA S.A;44.290.485/0001-70;COMERCIAL DE MEDICAMENTOS FURTADO MOREIRA LTDA;784,34;
1;89086414;60659463000191;ACHE LABORATORIOS FARMACEUTICOS S/A;44.290.485/0001-70;COMERCIAL DE MEDICAMENTOS FURTADO MOREIRA LTDA;150,83;
1;1117024746;03485572000104;GEOLAB IND FARMACEUTICA S/A;42.102.407/0001-70;FARMACIA FERREIRA E SA LTDA ME;1046,76;
1;1117024915;03485572000104;GEOLAB IND FARMACEUTICA S/A;42.102.407/0001-70;FARMACIA FERREIRA E SA LTDA ME;357,0;
1;2279002077;02932074004260;HYPERA S.A;42.102.407/0001-70;FARMACIA FERREIRA E SA LTDA ME;567,3;
8;1601007836;44145845001112;SOFTYS BRASIL LTDA;25.404.162/0008-92;GS FARMA COMERCIO E DISTRIBUICAO LTDA ME;901,01;
3;351017229;39710427000208;PRINCIPIA ES COMERCIO DE COSMETICOS LTDA;41.173.706/0001-32;DROGARIA FARMAPOPULAR SAO LUIS DO CURU LTDA;1565,1;
1;1465019810;39353170000195;HERBALSAVE PRODUTOS NATURAIS E IMPORTACAO LTDA;41.173.706/0001-32;DROGARIA FARMAPOPULAR SAO LUIS DO CURU LTDA;3388,82;
3;351017433;39710427000208;PRINCIPIA ES COMERCIO DE COSMETICOS LTDA;41.173.706/0001-32;DROGARIA FARMAPOPULAR SAO LUIS DO CURU LTDA;0,0;
1;1465020176;60659463000191;LABOFARMA PRODUTOS FARMACEUTICOS LTDA;41.173.706/0001-32;DROGARIA FARMAPOPULAR SAO LUIS DO CURU LTDA;277,29;
3;351017269;44145845001112;SOFTYS BRASIL LTDA;41.173.706/0001-32;DROGARIA FARMAPOPULAR SAO LUIS DO CURU LTDA;5489,0;
1;2251003382;02932074004260;HYPERA S.A;41.173.706/0001-32;DROGARIA FARMAPOPULAR SAO LUIS DO CURU LTDA;980,42;
9;2492000189;33078528000132;TORRENT DO BRASIL LTDA;41.032.272/0001-50;SIRINHAEM MEDICAMENTOS LTDA;551,64;
8;2492000239;06105362000395;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;41.032.272/0001-50;SIRINHAEM MEDICAMENTOS LTDA;648,0;
1;1478012876;06105362000395;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;39.453.288/0001-95;SUPREMA COMERCIO DE PRODUTOS FARMACEUTICOS LTDA;631,27;
3;1478012871;39710427000208;PRINCIPIA ES COMERCIO DE COSMETICOS LTDA;39.453.288/0001-95;SUPREMA COMERCIO DE PRODUTOS FARMACEUTICOS LTDA;1018,75;
3;1478013223;39710427000208;PRINCIPIA ES COMERCIO DE COSMETICOS LTDA;39.453.288/0001-95;SUPREMA COMERCIO DE PRODUTOS FARMACEUTICOS LTDA;0,0;
1;1478012967;02932074004260;HYPERA S.A;39.453.288/0001-95;SUPREMA COMERCIO DE PRODUTOS FARMACEUTICOS LTDA;2140,06;
1;1478013058;06105362000395;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;39.453.288/0001-95;SUPREMA COMERCIO DE PRODUTOS FARMACEUTICOS LTDA;433,0;
3;522011277;21998451001373;GIOVANNA BABY - PRO NOVA DIST E COM DE COSMETICOS LTDA;39.453.288/0001-95;SUPREMA COMERCIO DE PRODUTOS FARMACEUTICOS LTDA;1588,07;
8;1601007826;44145845001112;SOFTYS BRASIL LTDA;25.404.162/0016-00;GS FARMA COMERCIO E DISTRIBUICAO LTDA ME;1925,77;
3;1278004469;02729687000550;MAM - BEBE SAUDE LTDA;41.176.485/0001-56;BARBARA ANANDA COSTA CAMPOS AVELINO;800,19;
1;477047241;03485572000104;GEOLAB IND FARMACEUTICA S/A;41.176.485/0001-56;BARBARA ANANDA COSTA CAMPOS AVELINO;3256,25;
1;477047426;06105362000395;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;41.176.485/0001-56;BARBARA ANANDA COSTA CAMPOS AVELINO;1079,3;
1;477047392;06105362000395;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;41.176.485/0001-56;BARBARA ANANDA COSTA CAMPOS AVELINO;479,4;
3;1278004458;39710427000208;PRINCIPIA ES COMERCIO DE COSMETICOS LTDA;41.176.485/0001-56;BARBARA ANANDA COSTA CAMPOS AVELINO;3714,94;
1;477047238;06105362000395;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;41.176.485/0001-56;BARBARA ANANDA COSTA CAMPOS AVELINO;2080,82;
3;477047253;52990530000128;EUROFRAL PRODUTOS DE HIGIENE LTDA;41.176.485/0001-56;BARBARA ANANDA COSTA CAMPOS AVELINO;1477,94;
3;1278004472;62367032000187;LOLLY BABY PRODUTOS INFANTIS L;41.176.485/0001-56;BARBARA ANANDA COSTA CAMPOS AVELINO;2411,04;
5;475040760;39353170000195;HYPERA S.A;40.398.721/0001-16;DROGARIA MAIS DESCONTO LTDA;500,52;
1;1102106956;02932074004260;HYPERA S.A;41.219.392/0001-61;FARMACIA GRIGORIO LTDA ME;435,72;
1;424067284;60659463000191;PHARLAB INDUSTRIA FARMACEUTICA S.A;41.219.392/0001-61;FARMACIA GRIGORIO LTDA ME;759,46;759,46
9;2183009165;33078528000132;TORRENT DO BRASIL LTDA;11.433.984/0001-10;DROGARIA SANTA MARIA LIMITADA;1528,06;
3;1324004205;44145845001112;SOFTYS BRASIL LTDA;41.577.778/0001-45;F LUIS FEITOSA LTDA ME;3001,57;
3;1324004257;07125645001090;EUROFRAL PRODUTOS DE HIGIENE LTDA;41.577.778/0001-45;F LUIS FEITOSA LTDA ME;650,94;
1;1983006914;60659463000191;LABOFARMA PRODUTOS FARMACEUTICOS LTDA;41.577.778/0001-45;F LUIS FEITOSA LTDA ME;244,28;
1;1983006692;02932074004260;HYPERA S.A;41.577.778/0001-45;F LUIS FEITOSA LTDA ME;506,55;
1;1983007718;33078528000132;TORRENT DO BRASIL LTDA;41.577.778/0001-45;F LUIS FEITOSA LTDA ME;458,4;
1;657036334;02501297000528;PHARLAB INDUSTRIA FARMACEUTICA S.A;40.839.940/0001-93;IBIFARMA COMERCIO DE PRODUTOS FARMACEUTICOS E HOSPITALARES;237,72;
1;657036182;39353170000195;HERBALSAVE PRODUTOS NATURAIS E IMPORTACAO LTDA;40.839.940/0001-93;IBIFARMA COMERCIO DE PRODUTOS FARMACEUTICOS E HOSPITALARES;1223,57;36,94
1;1937003513;02932074004260;HYPERA S.A;40.839.940/0001-93;IBIFARMA COMERCIO DE PRODUTOS FARMACEUTICOS E HOSPITALARES;2819,19;
1;657036062;02501297000528;PHARLAB INDUSTRIA FARMACEUTICA S.A;40.839.940/0001-93;IBIFARMA COMERCIO DE PRODUTOS FARMACEUTICOS E HOSPITALARES;541,01;
1;657036331;06105362000395;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;40.839.940/0001-93;IBIFARMA COMERCIO DE PRODUTOS FARMACEUTICOS E HOSPITALARES;906,84;
1;657036068;06105362000395;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;40.839.940/0001-93;IBIFARMA COMERCIO DE PRODUTOS FARMACEUTICOS E HOSPITALARES;107,88;
3;443035906;12288046000218;CCM IND E COM DE PROD DESCARTAVEIS S/A;27.361.998/0007-00;COMERCIAL DE MEDICAMENTOS COMPLEXO PHARMA LTDA;1584,1;
3;443035775;12288046000218;CCM IND E COM DE PROD DESCARTAVEIS S/A;27.361.998/0007-00;COMERCIAL DE MEDICAMENTOS COMPLEXO PHARMA LTDA;1319,88;
1;89086222;06105362000395;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;27.361.998/0007-00;COMERCIAL DE MEDICAMENTOS COMPLEXO PHARMA LTDA;1987,73;
7;1492011364;02932074004260;HYPERA S.A;42.281.744/0001-71;MAYARA SOUZA LOPES;646,88;
1;1756012307;06105362000395;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;42.323.765/0001-02;ANTONIO WALTER DE ABREU FILHO ME;327,83;
2;1293027641;17115437000173;LABORATORIO GLOBO LTDA;42.561.764/0001-04;FERREIRA LOPES DRUGSTORE LTDA ;2010,63;
2;1293027624;33078528000132;TORRENT DO BRASIL LTDA;42.561.764/0001-04;FERREIRA LOPES DRUGSTORE LTDA ;1966,05;
2;2118008100;44145845001112;SOFTYS BRASIL LTDA;42.561.764/0001-04;FERREIRA LOPES DRUGSTORE LTDA ;530,61;
2;1293027628;03485572000104;GEOLAB IND FARMACEUTICA S/A;42.561.764/0001-04;FERREIRA LOPES DRUGSTORE LTDA ;2713,74;
2;1293027639;60659463000191;LABOFARMA PRODUTOS FARMACEUTICOS LTDA;42.561.764/0001-04;FERREIRA LOPES DRUGSTORE LTDA ;502,32;
3;2433000129;12288046000218;CCM IND E COM DE PROD DESCARTAVEIS S/A;04.386.063/0001-89;ANTONIO ERNANDES HENRIQUE DA SILVA ME;221,88;
3;1518014644;07125645001090;EUROFRAL PRODUTOS DE HIGIENE LTDA;44.690.968/0001-62;GEA COMERCIO DE MEDICAMENTOS LTDA;6479,28;
3;1518014641;07125645001090;EUROFRAL PRODUTOS DE HIGIENE LTDA;44.690.968/0001-62;GEA COMERCIO DE MEDICAMENTOS LTDA;3657,38;
3;1518014669;12288046000218;CCM IND E COM DE PROD DESCARTAVEIS S/A;44.690.968/0001-62;GEA COMERCIO DE MEDICAMENTOS LTDA;1955,4;
3;1518014656;12288046000218;CCM IND E COM DE PROD DESCARTAVEIS S/A;44.690.968/0001-62;GEA COMERCIO DE MEDICAMENTOS LTDA;6477,72;
2;1137050564;02932074004260;HYPERA S.A;33.293.888/0001-57;ERICA LARISSA SIMPLICIO DE CARVALHO ;254,55;
2;1137050537;60659463000191;LABOFARMA PRODUTOS FARMACEUTICOS LTDA;33.293.888/0001-57;ERICA LARISSA SIMPLICIO DE CARVALHO ;1703,35;
7;1466009888;07125645001090;EUROFRAL PRODUTOS DE HIGIENE LTDA;19.147.250/0011-59;ICL FARMACIA LTDA;236,0;
7;2346003237;33078528000132;TORRENT DO BRASIL LTDA;19.147.250/0011-59;ICL FARMACIA LTDA;2271,81;
7;2490000102;44145845001112;SOFTYS BRASIL LTDA;41.835.205/0001-74;M & S FARMACIA LTDA;1499,7;
2;2308002076;06105362000395;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;40.520.507/0001-90;R. DA SILVA ROMAO ;1125,39;
2;535041912;57507378001418;EMS S/A;40.520.507/0001-90;R. DA SILVA ROMAO ;1182,77;
2;535041569;17115437000173;LABORATORIO GLOBO LTDA;40.520.507/0001-90;R. DA SILVA ROMAO ;1723,54;
2;535041747;60659463000191;LABOFARMA PRODUTOS FARMACEUTICOS LTDA;40.520.507/0001-90;R. DA SILVA ROMAO ;209,32;
2;2271002820;02290277002507;KIMBERLY-CLARK BRASIL IND.E CO;40.520.507/0001-90;R. DA SILVA ROMAO ;31930,89;
2;535041814;17115437000173;LABORATORIO GLOBO LTDA;40.520.507/0001-90;R. DA SILVA ROMAO ;1352,82;
2;2308002074;03485572000104;GEOLAB IND FARMACEUTICA S/A;40.520.507/0001-90;R. DA SILVA ROMAO ;3979,81;
2;535041578;33078528000132;TORRENT DO BRASIL LTDA;40.520.507/0001-90;R. DA SILVA ROMAO ;981,85;
2;2271002598;07125645001090;KIMBERLY-CLARK BRASIL IND.E CO;40.520.507/0001-90;R. DA SILVA ROMAO ;176,14;
2;535041806;07863523001778;LABOFARMA PRODUTOS FARMACEUTICOS LTDA;40.520.507/0001-90;R. DA SILVA ROMAO ;747,56;
2;2308002384;03485572000104;GEOLAB IND FARMACEUTICA S/A;40.520.507/0001-90;R. DA SILVA ROMAO ;190,13;
5;2000002751;12288046000218;CCM IND E COM DE PROD DESCARTAVEIS S/A;31.318.368/0005-50;EMPREENDIMENTOS DE PRODUTOS FARMACEUTICOS ANDRADE LTDA;942,92;
5;1289019245;03485572000104;GEOLAB IND FARMACEUTICA S/A;31.318.368/0005-50;EMPREENDIMENTOS DE PRODUTOS FARMACEUTICOS ANDRADE LTDA;326,48;
2;1308011590;12288046000218;CCM IND E COM DE PROD DESCARTAVEIS S/A;00.458.178/0001-80;MERCADINHO SAO BENEDITO LTDA ME;328,04;
5;2287001487;39710427000208;PRINCIPIA ES COMERCIO DE COSMETICOS LTDA;32.736.479/0003-87;COMERCIO DE MEDICAMENTOS FENIX LTDA;2073,03;
5;1890002917;12288046000218;CCM IND E COM DE PROD DESCARTAVEIS S/A;32.736.479/0003-87;COMERCIO DE MEDICAMENTOS FENIX LTDA;333,6;
5;2026001888;60659463000191;ACHE LABORATORIOS FARMACEUTICOS S/A;32.736.479/0003-87;COMERCIO DE MEDICAMENTOS FENIX LTDA;3385,55;3017,82
5;2316001288;02290277002507;KIMBERLY-CLARK BRASIL IND.E CO;32.736.479/0003-87;COMERCIO DE MEDICAMENTOS FENIX LTDA;8046,57;8046,57
5;2026001856;60659463000191;LABOFARMA PRODUTOS FARMACEUTICOS LTDA;32.736.479/0003-87;COMERCIO DE MEDICAMENTOS FENIX LTDA;2365,53;
5;2316001187;12288046000218;CCM IND E COM DE PROD DESCARTAVEIS S/A;32.736.479/0003-87;COMERCIO DE MEDICAMENTOS FENIX LTDA;32325,3;
5;2316001212;07125645001090;EUROFRAL PRODUTOS DE HIGIENE LTDA;32.736.479/0003-87;COMERCIO DE MEDICAMENTOS FENIX LTDA;5035,68;
