fornecedor_nome;fornecedor_cnpj;cliente_nome;cliente_cnpj;total_valor_pedido;total_pedidos_qtd
PHARLAB INDUSTRIA FARMACEUTICA S.A;02501297000528;FARMACIA CASTELO BRANCO;33.023.826/0001-25;3017.53;1
CCM IND E COM DE PROD DESCARTAVEIS S/A;12288046000218;FARMAROSSI;27.903.685/0001-32;4040.34;1
NEOQUIMICA;02932074004260;CEFARMA;46.432.131/0001-49;11580.16;1
CCM IND E COM DE PROD DESCARTAVEIS S/A;12288046000218;N M DE SOUZA COSMETICOS;37.959.106/0001-27;50315.60;1
(PLENTY) EUROFRAL PRODUTOS DE HIGIENE LTDA;07125645001090;GRUPO TOTAL;30035710000118;89531.56;12
TORRENT DO BRASIL LTDA;33078528000132;DROGARIAS ULTRA POPULAR;07.033.582/0001-51;40.40;1
KLEY HERTZ DISTRIBUIDORA LTDA;14408399000582;DROGARIAS ULTRA POPULAR;31.318.368/0004-79;20176.62;1
LABORATORIO GLOBO LTDA;17115437000173;FARM.MEDICAL;05.130.530/0001-78;4003.70;1
NATULAB LABORATORIO LTDA;02456955000183;FARMACIA NOVA FARMA;46.202.601/0001-88;5381.76;1
HIDROLIGHT DO BRASIL S.A;08762826000280;GRUPO TOTAL;30035710000118;3014.75;2
SOFTYS BRASIL LTDA;44145845001112;FARMACIA BETEL (REDE MED);63.201.420/0001-56;9304.38;1
BIOSINTETICA FARMACEUTICA LTDA;53162095002400;OLIVEIRA & QUEIROGA LTDA;10.015.475/0001-05;1210.33;1
NEOQUIMICA;02932074004260;FARMACIA GENTIL;06.039.028/0001-19;18117.80;1
NEOQUIMICA;02932074004260;DTOGARIA FREITAS;07.210.871/0001-89;5513.84;1
SOFTYS BRASIL LTDA;44145845001112;A R DE OLIVEIRA - ME;21.523.336/0001-09;5377.39;1
NEOQUIMICA;02932074004260;FARMACIA SAO FRANCISCO;47.611.476/0001-22;4029.95;1
NEOQUIMICA;02932074004260;LIBORIO & LIBORIO LTDA;21.257.136/0004-02;1448.18;1
KIMBERLY-CLARK BRASIL IND.E CO;02290277002507;ARAUJO E ANDRADE EMPREENDIMENT;15.033.761/0001-17;8798.53;1
HIDROLIGHT DO BRASIL S.A;08762826000280;DROGARIAS FEITOSA;09.035.562/0001-45;708.48;1
ACCUMED PROD MED HOSP LTDA;06105362000123;AMERICA DROGARIAS 2;34.465.755/0002-64;2361.44;1
SOFTYS BRASIL LTDA;44145845001112;POP FARMA;45.354.264/0001-81;87162.34;2
SOFTYS BRASIL LTDA;44145845001112;JOSE LEONARDO F LTDA;51.741.264/0001-37;6628.70;1
HIGIMASTER DIST DE PROD DE HIG LTDA (DENTAL CLEAN);06302685001006;FARMACIA DO ARCO;04.950.295/0001-18;1386.90;1
(PLENTY) EUROFRAL PRODUTOS DE HIGIENE LTDA;07125645001090;VIANA FARMA;22.867.361/0001-72;2263.12;1
BIOSINTETICA FARMACEUTICA LTDA;53162095002400;REI DOS COMPRIMIDOS (FILIAL 2);03.176.330/0002-01;7181.33;1
PRINCIPIA ES COMERCIO DE COSMETICOS LTDA;39710427000208;NOSSA FARMACIA;06.886.605/0001-08;421.38;1
KIMBERLY-CLARK BRASIL IND.E CO;02290277002507;DROGARIA POUPE JA;05.087.206/0001-14;13809.30;1
SANDOZ DO BRASI  IND. FARMAC LTDA (SP);61286647001007;FARMACIA REALCE;63.396.709/0001-78;3347.00;1
CCM IND E COM DE PROD DESCARTAVEIS S/A;12288046000218;DROGARIA FRANCILIO SUPER;54.137.920/0001-85;5990.52;1
PRINCIPIA ES COMERCIO DE COSMETICOS LTDA;39710427000208;FARMACIA GENTIL;01.333.386/0001-16;1125.36;2
PHARLAB INDUSTRIA FARMACEUTICA S.A;02501297000528;FCIA VILLA MARIANA;13.448.766/0001-85;1010.79;1
SOFTYS BRASIL LTDA;44145845001112;DROGARIA FARMANATO;26.843.356/0004-23;2404.69;1
HYPERA PP E CH;02932074002801;FARMACIA POPULAR CENTRAL 2;50.271.577/0001-06;10089.09;1
KLEY HERTZ DISTRIBUIDORA LTDA;14408399000582;DROGARIA POPULAR HOLANDA;29.415.943/0001-67;4250.90;1
ACCUMED PROD MED HOSP LTDA;06105362000123;DROGARIA AGUIA;23.708.753/0001-51;4593.02;2
SOFTYS BRASIL LTDA;44145845001112;MEGAFARMA ;40.520.507/0001-90;150000.00;1
SOFTYS BRASIL LTDA;44145845001112;J I ARAUJO MEDICAMENTOS;05.965.043/0001-25;27761.84;1
SOFTYS BRASIL LTDA;44145845001112;CEFARMA;46.432.131/0001-49;24672.89;2
(PLENTY) EUROFRAL PRODUTOS DE HIGIENE LTDA;07125645001090;FCO ELTON APOLONIO MENDES - ME;07.546.558/0003-88;1687.84;1
SOFTYS BRASIL LTDA;44145845001112;BIG FARMA;47.278.149/0001-09;10269.00;1
GERMED FARMACEUTICA LTDA;45992062000165;FARMACIA FARMAVIDA;10.981.849/0001-47;1714.00;1
SOFTYS BRASIL LTDA;44145845001112;FARMACIA EXTRA POPULAR;46.758.569/0001-11;10073.70;1
SOFTYS BRASIL LTDA;44145845001112;DROGARIA POUPE JA;12.996.672/0001-88;123900.00;1
HIDROLIGHT DO BRASIL S.A;08762826000280;F S C MEDICAMENTOS LTDA;08.943.592/0001-97;983.42;1
(TOTAL VITA) GROWUP INDUSTRIA DE ALIMENTOS E NUTRACEUTICOS LTDA;39353170000195;FARMACIA CAUCAIA;02.908.324/0002-39;4000.00;1
KIMBERLY-CLARK BRASIL IND.E CO;02290277002507;FARMACIAS MAURICIO;04.749.860/0001-83;130000.00;1
(TOTAL VITA) GROWUP INDUSTRIA DE ALIMENTOS E NUTRACEUTICOS LTDA;39353170000195;JOSE DION FREITAS EIRELI ME;28.280.724/0001-55;2006.64;1
NEOQUIMICA;02932074004260;COMERCIO VAREJISTA DE MEDICAMENTOS FARMACIA CENTRAL LTDA;50.411.655/0003-92;30000.00;1
TORRENT DO BRASIL LTDA;33078528000132;FARMACIA CASTELO BRANCO;33.023.826/0001-25;526.28;1
NATULAB LABORATORIO LTDA;02456955000183;FARMACIA FARMAZIL;45.219.959/0001-50;1388.55;1
SOFTYS BRASIL LTDA;44145845001112;FARMACIA SOLONOPOLE;37.524.559/0001-20;59546.92;1
SANDOZ DO BRASI  IND. FARMAC LTDA (SP);61286647001007;FARMACIA DO MIGUEL;07.987.257/0001-28;1751.50;1
NEOQUIMICA;02932074004260;FARMACIA SANTO ANTONIO;53.099.204/0001-98;3013.90;1
NEOQUIMICA;02932074004260;FARMACIA DO ARCO;04.950.295/0001-18;20000.00;1
(TOTAL VITA) GROWUP INDUSTRIA DE ALIMENTOS E NUTRACEUTICOS LTDA;39353170000195;FARMAROSSI;27.903.685/0001-32;5079.00;1
NEOQUIMICA;02932074004260;PRO SAUDE;01.570.785/0001-09;4000.00;1
TORRENT DO BRASIL LTDA;33078528000132;FARMACIA VITORIA;11.601.156/0001-44;3078.24;1
(DINNO BABY) DISTRIBUIDORA DE COSMETICOS BY FATTORE LTDA - EPP;52990530000128;FARMALOPES;43.554.466/0001-41;1326.84;1
NEOQUIMICA;02932074004260;FARMACIA SOLONOPOLE;37.524.559/0001-20;9090.00;1
(TOTAL VITA) GROWUP INDUSTRIA DE ALIMENTOS E NUTRACEUTICOS LTDA;39353170000195;FARMACIA ALDESUL (DROGAMASTER);03.135.553/0001-40;1000.00;1
GERMED FARMACEUTICA LTDA;45992062000165;FARMACIA REALCE;63.396.709/0001-78;818.57;1
KIMBERLY-CLARK BRASIL IND.E CO;02290277002507;VAREJAO DOS COMPRIMIDOS MARTINS;25.007.294/0001-04;2159.92;1
TORRENT DO BRASIL LTDA;33078528000132;FARMACIA CASCAVEL;21.026.288/0001-43;1730.05;1
NEOQUIMICA;02932074004260;FARMALIMA;09.487.307/0001-33;7441.00;1
(PLENTY) EUROFRAL PRODUTOS DE HIGIENE LTDA;07125645001090;CEFARMA;35.219.796/0001-52;4074.46;1
KIMBERLY-CLARK BRASIL IND.E CO;02290277002507;FARMACIA BANABUIU;00.996.848/0001-12;5137.06;1
SANDOZ DO BRASI  IND. FARMAC LTDA (SP);61286647001007;FARMACIA BIG FORTE;07.219.651/0005-40;425.10;1
ACCUMED PROD MED HOSP LTDA;06105362000123;FARMACIA LOCAL;63.556.906/0001-07;1197.49;1
PRINCIPIA ES COMERCIO DE COSMETICOS LTDA;39710427000208;FARMA FAMA;20.375.071/0001-86;5652.98;1
(TOTAL VITA) GROWUP INDUSTRIA DE ALIMENTOS E NUTRACEUTICOS LTDA;39353170000195;FARMACIA CENTER POPULAR (LJ 2) U JANGURU;05.624.211/0002-08;1887.96;1
SOFTYS BRASIL LTDA;44145845001112;CEFARMA;35.219.796/0001-52;9869.61;1
BIOSINTETICA FARMACEUTICA LTDA;53162095002400;FARMACIA MAIS SAUDE MEDICAMENTOS EIRELI;30.298.568/0001-00;2500.00;1
WELLA BRASIL LTDA;37374821000360;JC COMERCIAL VAREJO LTDA;22.976.467/0001-04;2000.00;1
TORRENT DO BRASIL LTDA;33078528000132;FCIA DUDA E GABI;07.657.213/0001-30;743.56;1
CCM IND E COM DE PROD DESCARTAVEIS S/A;12288046000218;POSTO DE MEDICAMENTOS SAUDE DO TRABALHAD;10.534.786/0001-80;24900.00;1
GEOLAB IND FARMACEUTICA S/A;03485572000104;CENTRO FARMA;20.505.730/0001-51;10018.58;1
SOFTYS BRASIL LTDA;44145845001112;FARMACIA MAIS SAUDE;21.257.136/0002-32;4606.00;1
(PLENTY) EUROFRAL PRODUTOS DE HIGIENE LTDA;07125645001090;FCO. ELTON APOLONIO MENDES FIL;07.546.558/0002-05;1687.84;1
TORRENT DO BRASIL LTDA;33078528000132;FARMELHOR JOANA ANGELICA;44.245.755/0001-21;4934.40;1
KLEY HERTZ DISTRIBUIDORA LTDA;14408399000582;DROGATEL;05.328.409/0001-55;11263.43;1
LABORATORIO GLOBO LTDA;17115437000173;CEGIANE GESSICA A MONTEIRO ME;22.628.471/0001-81;2806.72;1
HYPERA PP E CH;02932074002801;TELEFARMA;34.186.975/0001-78;20351.57;1
TORRENT DO BRASIL LTDA;33078528000132;A C F MORORÓ;10.636.533/0001-18;1507.67;1
NEOQUIMICA;02932074004260;ORIGINAL FARMA;13.470.567/0002-54;1794.00;1
NEOQUIMICA;02932074004260;FARMACIA DO TRABALHADOR;27.520.863/0004-99;34998.50;1
(PLENTY) EUROFRAL PRODUTOS DE HIGIENE LTDA;07125645001090;DROGARIA POPULAR HOLANDA;29.415.943/0001-67;1258.88;1
CCM IND E COM DE PROD DESCARTAVEIS S/A;12288046000218;FARMACIA SAO ROQUE;49.023.742/0001-21;5151.20;1
SOFTYS BRASIL LTDA;44145845001112;FARMACIA + AMIGA;30.286.080/0001-54;20322.00;1
NEOQUIMICA;02932074004260;FARMACIA CENTER POPULAR (LJ 6) C JANGURU;05.624.211/0006-23;7316.00;1
NATULAB LABORATORIO LTDA;02456955000183;FARMACIA SANFARMA;21.593.391/0001-75;3320.70;1
ACCUMED PROD MED HOSP LTDA;06105362000123;HIPER POPULAR DROGARIAS;32.811.520/0001-70;4355.86;1
GEOLAB IND FARMACEUTICA S/A;03485572000104;FARMACIA ZILMA;29.520.980/0001-35;2058.98;1
GEOLAB IND FARMACEUTICA S/A;03485572000104;RHAABE DE KASSIA FONTELES DOS SANTOS ME;37.758.338/0001-17;3141.50;1
EMS S/A;57507378000365;FERNANDES FARMA;30.530.910/0001-47;2296.12;1
NEOQUIMICA;02932074004260;FARMACIA CENTER POPULAR (LJ 4) C PERIMEN;53.975.654/0001-05;3338.99;1
HIGIMASTER DIST DE PROD DE HIG LTDA (DENTAL CLEAN);06302685001006;FARMACIA POPULAR CENTRAL 3;23.596.463/0001-63;2000.00;1
SOFTYS BRASIL LTDA;44145845001112;FARM.ELTON;07.546.558/0001-16;2687.38;1
(PLENTY) EUROFRAL PRODUTOS DE HIGIENE LTDA;07125645001090;D DA SILVA RODRIGUES;42.992.871/0001-89;3540.16;1
WELLA BRASIL LTDA;37374821000360;L A L DE AGUIAR  ME;38.073.496/0001-04;25000.00;1
LOLLY BABY PRODUTOS INFANTIS L;62367032000187;ORIGINAL FARMA;13.470.567/0002-54;4217.37;1
SOFTYS BRASIL LTDA;44145845001112;FARMACIA GENTIL;06.039.028/0001-19;3666.00;1
PRINCIPIA ES COMERCIO DE COSMETICOS LTDA;39710427000208;AMERICA DROGARIAS 2;34.465.755/0002-64;2263.59;1
PHARLAB INDUSTRIA FARMACEUTICA S.A;02501297000528;FRANCILIO HILDERBRANDO FERNANDES RODRIGUES MEE;07.159.873/0001-90;4203.65;1
BIOSINTETICA FARMACEUTICA LTDA;53162095002400;DROGARIA N S APARECIDA;23.477.292/0004-04;1377.00;1
WELLA BRASIL LTDA;37374821000360;PRO-SAUDE;00.605.064/0001-16;500.00;1
NATULAB LABORATORIO LTDA;02456955000183;DROGA JACK;01.215.077/0001-41;1208.62;1
WELLA BRASIL LTDA;37374821000360;POSTO DE MEDICAMENTO CEFARMA;47.703.336/0001-84;2000.00;1
HIGIMASTER DIST DE PROD DE HIG LTDA (DENTAL CLEAN);06302685001006;A R DE OLIVEIRA - ME;21.523.336/0001-09;1470.00;1
BIOSINTETICA FARMACEUTICA LTDA;53162095002400;FARMA POPULAR;41.173.706/0001-32;600.00;1
SOFTYS BRASIL LTDA;44145845001112;SUPERFARMA;10.477.798/0006-25;20695.14;1
ACCUMED PROD MED HOSP LTDA;06105362000123;FARMACIA VITORIA;06.242.161/0001-78;8630.00;1
(PLENTY) EUROFRAL PRODUTOS DE HIGIENE LTDA;07125645001090;HARDALA H P PAIVA FARMACIA ME ;06.267.106/0001-32;1025.76;1
SOFTYS BRASIL LTDA;44145845001112;C E D COMERCIAL LTDA;41.931.131/0001-70;21556.12;1
SANDOZ DO BRASI  IND. FARMAC LTDA (SP);61286647001007;OLIVEIRA E SOUSA COM DE PROD.;18.331.063/0002-77;1033.05;1
PHARLAB INDUSTRIA FARMACEUTICA S.A;02501297000528;FARMACIA DROGRAMIS;42.428.309/0001-27;805.00;1
SOFTYS BRASIL LTDA;44145845001112;BEN KIDS BABY;31.527.309/0001-68;104165.31;1
NATULAB LABORATORIO LTDA;02456955000183;JOSE WELLIGTON DA SILVA EIRELI;26.243.996/0001-50;5000.10;1
CCM IND E COM DE PROD DESCARTAVEIS S/A;12288046000218;LOJA 7;03.924.507/0001-20;300000.00;1
BIOSINTETICA FARMACEUTICA LTDA;53162095002400;FARMACIA SAO MATEUS;03.698.550/0001-14;2970.00;1
ACCUMED PROD MED HOSP LTDA;06105362000123;FCIA GENERICA DE TUT;15.251.322/0001-80;1267.34;1
GEOLAB IND FARMACEUTICA S/A;03485572000104;FARMACIA EMILIANA;01.743.589/0001-80;1564.83;1
BIOSINTETICA FARMACEUTICA LTDA;53162095002400;FARMACIA E DROGARIA ROMAO;33.721.737/0001-52;1169.78;1
HIGIMASTER DIST DE PROD DE HIG LTDA (DENTAL CLEAN);06302685001006;SUPERMERCADO MORANGUINHO;11.659.770/0009-14;22175.13;1
WELLA BRASIL LTDA;37374821000360;ULTRA POPULAR;32.736.479/0001-15;20000.00;1
BIOSINTETICA FARMACEUTICA LTDA;53162095002400;FARMACIA LOCAL;63.556.906/0001-07;1125.31;1
(DINNO BABY) DISTRIBUIDORA DE COSMETICOS BY FATTORE LTDA - EPP;52990530000128;FARMACIA MINAS BAHIA;31.159.256/0001-70;1725.44;1
BIOSINTETICA FARMACEUTICA LTDA;53162095002400;FARMACIA NOGUEIRA;30.193.565/0001-01;700.00;1
EMS S/A;57507378000365;DROGA CENTER;08.713.749/0001-98;7030.76;2
GERMED FARMACEUTICA LTDA;45992062000165;FARMACIA L. PROFETA;43.337.433/0001-40;1230.00;1
SANDOZ DO BRASI  IND. FARMAC LTDA (SP);61286647001007;FARMACIA UCHOA;06.058.877/0001-10;4589.65;1
SOFTYS BRASIL LTDA;44145845001112;FARMACIA MAIS SAUDE;23.598.576/0001-06;5098.74;1
NEOQUIMICA;02932074004260;I FARMA;37.766.309/0001-05;4562.46;1
NATULAB LABORATORIO LTDA;02456955000183;DROGARIA DEMAIS POPULAR;40.964.635/0001-23;1651.50;1
GEOLAB IND FARMACEUTICA S/A;03485572000104;A C F MORORÓ;10.636.533/0001-18;1014.33;1
SOFTYS BRASIL LTDA;44145845001112;FARMACIA VITORIA;46.143.532/0003-40;200000.00;1
BIOSINTETICA FARMACEUTICA LTDA;53162095002400;DROGARIA NOVA;01.837.573/0001-37;1200.00;1
PRINCIPIA ES COMERCIO DE COSMETICOS LTDA;39710427000208;COMERCIAL FARMACEUTICO JARDIM LTDA;18.464.782/0001-85;1242.96;1
(TOTAL VITA) GROWUP INDUSTRIA DE ALIMENTOS E NUTRACEUTICOS LTDA;39353170000195;J A OLIVEIRA COMERCIO DE MEDICAMENTOS LTDA;39.754.301/0001-46;2602.95;1
TORRENT DO BRASIL LTDA;33078528000132;R & B COMERCIAL FARMACEUTICA LTDA ME;25.531.452/0001-20;1024.58;1
CCM IND E COM DE PROD DESCARTAVEIS S/A;12288046000218;DHFARMA;10.115.210/0001-89;17212.80;1
(DINNO BABY) DISTRIBUIDORA DE COSMETICOS BY FATTORE LTDA - EPP;52990530000128;ANDREIA LUCAS DE OLIVEIRA ME;14.713.289/0001-09;385.32;1
MILI S/A;78908266000205;FARMACIA PADRE CICERO;07.196.132/0001-80;561.33;1
CCM IND E COM DE PROD DESCARTAVEIS S/A;12288046000218;DROGARIAS CAETES;09.564.733/0001-23;56900.00;1
PHARLAB INDUSTRIA FARMACEUTICA S.A;02501297000528;COMERCIAL DE MEDICAMENTOS SILVA LTDA;40.521.108/0001-44;718.45;1
NEOQUIMICA;02932074004260;FARMACIA MENOR PRECO;20.526.066/0001-27;4400.00;1
NEOQUIMICA;02932074004260;FARMACIA CENTER POPULAR (LJ 3) C CASCAVE;05.624.211/0003-80;5490.00;1
NEOQUIMICA;02932074004260;FARMACIA AVENIDA;16.625.643/0001-60;1200.00;1
(PLENTY) EUROFRAL PRODUTOS DE HIGIENE LTDA;07125645001090;FARMACIA FERNANDES;00.796.517/0002-10;6327.60;2
NEOQUIMICA;02932074004260;SUPERFARMA PINHEIRO LTDA ME;41.547.068/0001-72;5464.04;1
PRINCIPIA ES COMERCIO DE COSMETICOS LTDA;39710427000208;DROGARIA SANTA TEREZINHA;15.051.038/0001-60;6034.26;1
(TOTAL VITA) GROWUP INDUSTRIA DE ALIMENTOS E NUTRACEUTICOS LTDA;39353170000195;FARMACIA CENTER POPULAR;35.440.589/0001-23;5078.92;2
GERMED FARMACEUTICA LTDA;45992062000165;MEGA FARMA;05.623.124/0001-47;5000.00;1
KIMBERLY-CLARK BRASIL IND.E CO;02290277002507;F NIKELLY PEREIRA DE ALMEIDA;28.266.053/0001-78;8008.80;1
CCM IND E COM DE PROD DESCARTAVEIS S/A;12288046000218;PRO-SAUDE;00.605.064/0001-16;19592.48;1
EMS S/A;57507378000365;FARMACIA PROVIDA ( LOJA 06 );35.777.583/0001-46;3661.05;1
SOFTYS BRASIL LTDA;44145845001112;FARM.BEBERIBE;72.217.367/0001-72;12468.10;1
TORRENT DO BRASIL LTDA;33078528000132;FARMACIA FONTENELE;17.795.891/0001-12;745.19;1
ACCUMED PROD MED HOSP LTDA;06105362000123;DROGARIA DO TRABALHADOR DA SAPIRANGA;19.329.839/0001-04;2081.48;1
PRINCIPIA ES COMERCIO DE COSMETICOS LTDA;39710427000208;FARMACIA BEM ESTAR;30.080.921/0001-72;347.76;1
CCM IND E COM DE PROD DESCARTAVEIS S/A;12288046000218;FARMACIA DR NAHIN;31.763.657/0002-15;5077.96;1
NEOQUIMICA;02932074004260;FARMACIA PAGUE POUCO;10.618.120/0001-00;11200.00;1
KIMBERLY-CLARK BRASIL IND.E CO;02290277002507;DROGARIAS BOM LUGAR;33.938.719/0001-27;4109.70;1
MILI S/A;78908266000205;FARMACIA GENTIL;06.039.028/0004-61;1290.00;1
EMS S/A;57507378000365;FARMACIA LA DE CASA;39.987.831/0001-34;652.05;1
GEOLAB IND FARMACEUTICA S/A;03485572000104;OLIVEIRA E SOUSA COM DE PROD.;18.331.063/0002-77;1180.48;1
LABORATORIO GLOBO LTDA;17115437000173;DROGARIA NOVA;01.837.573/0001-37;1296.74;1
HYPERA PP E CH;02932074002801;F BATISTA DE ARAUJO  ME;45.350.009/0001-60;5429.50;1
KIMBERLY-CLARK BRASIL IND.E CO;02290277002507;DROGARIA ALAN;35.095.645/0001-30;5034.18;1
(PLENTY) EUROFRAL PRODUTOS DE HIGIENE LTDA;07125645001090;FARMACIA SANTANA;34.683.891/0001-40;20658.60;1
KIMBERLY-CLARK BRASIL IND.E CO;02290277002507;DROGARIA DEMAIS POPULAR;40.964.635/0001-23;4385.25;2
GEOLAB IND FARMACEUTICA S/A;03485572000104;MEGA FARMA;05.623.124/0001-47;5921.51;1
SANDOZ DO BRASI  IND. FARMAC LTDA (SP);61286647001007;DROGARIAS FEITOSA;09.035.562/0001-45;2060.00;1
KLEY HERTZ DISTRIBUIDORA LTDA;14408399000582;FCIA DO TRABALHOR DE;19.021.072/0001-43;1189.04;1
CCM IND E COM DE PROD DESCARTAVEIS S/A;12288046000218;FCIA DO TRABALHOR DE;19.021.072/0001-43;5342.82;1
ACCUMED PROD MED HOSP LTDA;06105362000123;FARMACIA SAMPAIO;46.238.284/0001-50;2088.21;1
NATULAB LABORATORIO LTDA;02456955000183;SERRANA FARMA;34.035.700/0002-14;1730.95;1
(PLENTY) EUROFRAL PRODUTOS DE HIGIENE LTDA;07125645001090;FARMACIA JC;01.693.919/0001-70;1581.81;1
GEOLAB IND FARMACEUTICA S/A;03485572000104;FARMACIA IDEAL;26.893.718/0001-48;5305.08;1
(PLENTY) EUROFRAL PRODUTOS DE HIGIENE LTDA;07125645001090;FARMACIA NOGUEIRA;52.830.309/0001-02;2120.66;1
NEOQUIMICA;02932074004260;F NIKELLY PEREIRA DE ALMEIDA;28.266.053/0001-78;15129.00;2
TORRENT DO BRASIL LTDA;33078528000132;FARMACIA VITORIA;46.143.532/0003-40;3307.49;1
NEOQUIMICA;02932074004260;FARMACIA PECHINCHA;50.252.655/0001-25;8502.54;1
HIDROLIGHT DO BRASIL S.A;08762826000280;CEFARMA;35.219.796/0001-52;768.54;1
WELLA BRASIL LTDA;37374821000360;SUPERMERCADO MORANGUINHO;11.659.770/0017-24;3000.00;1
LABORATORIO GLOBO LTDA;17115437000173;MEGA FARMA;05.623.124/0001-47;4947.62;1
(PLENTY) EUROFRAL PRODUTOS DE HIGIENE LTDA;07125645001090;CELSO FLORENTINO TEIXEIRA SOBRINHO;12.426.378/0001-30;6769.76;1
KIMBERLY-CLARK BRASIL IND.E CO;02290277002507;CONCEITO FARMA;52.407.334/0001-88;5060.16;1
(PLENTY) EUROFRAL PRODUTOS DE HIGIENE LTDA;07125645001090;FARMACIA GENTIL;06.039.028/0006-23;2815.84;1
PHARLAB INDUSTRIA FARMACEUTICA S.A;02501297000528;FARMACIA CENTER POPULAR (LJ 2) U JANGURU;05.624.211/0002-08;1153.76;1
SOFTYS BRASIL LTDA;44145845001112;FARMACIA SANTANA;34.683.891/0001-40;35733.88;1
LOLLY BABY PRODUTOS INFANTIS L;62367032000187;FARMA POPULAR;41.173.706/0001-32;1541.47;1
(DINNO BABY) DISTRIBUIDORA DE COSMETICOS BY FATTORE LTDA - EPP;52990530000128;M C CARVALHO COMERCIO FARMACEUTICO LTDA;03.250.587/0001-85;3000.00;1
SANDOZ DO BRASI  IND. FARMAC LTDA (SP);61286647001007;DROGA CENTER;08.713.749/0001-98;1232.89;1
EMS S/A;57507378000365;DEUSAFARMA FARMACIA LTDA ME;40.781.566/0001-12;1159.64;1
NEOQUIMICA;02932074004260;DROGARIA PHARMAVIDA;05.206.762/0001-62;538.20;1
NATULAB LABORATORIO LTDA;02456955000183;REBEKA NEVES DE MENEZES ME;17.527.312/0001-50;1232.32;1
BIOSINTETICA FARMACEUTICA LTDA;53162095002400;I FARMA;37.766.309/0001-05;2037.50;1
KLEY HERTZ DISTRIBUIDORA LTDA;14408399000582;FERNANDES FARMA;30.530.910/0001-47;3228.97;1
CCM IND E COM DE PROD DESCARTAVEIS S/A;12288046000218;DROGARIA POUPE JA;05.087.206/0001-14;8086.76;1
KLEY HERTZ DISTRIBUIDORA LTDA;14408399000582;FARMACIA NOSSA SENHORA APARECIDA;17.843.783/0001-78;10000.00;1
NATULAB LABORATORIO LTDA;02456955000183;DROGARIA N.S APARECIDA;23.477.292/0001-53;3003.17;1
ACCUMED PROD MED HOSP LTDA;06105362000123;FARMACIA CAVALCANTE;70.084.694/0003-30;2070.80;1
(DINNO BABY) DISTRIBUIDORA DE COSMETICOS BY FATTORE LTDA - EPP;52990530000128;FARMACIA PALESTINA;18.331.063/0001-96;540.08;1
NEOQUIMICA;02932074004260;CENTER PHARMA;53.573.209/0001-00;941.52;1
SOFTYS BRASIL LTDA;44145845001112;DROG BEZERRA LEAL;03.107.399/0001-00;45340.20;1
KIMBERLY-CLARK BRASIL IND.E CO;02290277002507;FARMA VITOR;19.789.052/0001-17;1105.68;1
(DINNO BABY) DISTRIBUIDORA DE COSMETICOS BY FATTORE LTDA - EPP;52990530000128;FARMACIA DO PRECO POPULAR;45.353.864/0001-25;16269.00;1
KIMBERLY-CLARK BRASIL IND.E CO;02290277002507;FARMACIA MODERNA;07.864.812/0001-24;2058.72;1
SOFTYS BRASIL LTDA;44145845001112;FARMACIA MAIS SAUDE;11.188.285/0001-52;5096.00;1
PRO NOVA DIST E COM DE COSMETICOS LTDA - GIOVANNA BABY;21998451001373;BENFARMA;18.001.854/0001-58;2926.54;1
TORRENT DO BRASIL LTDA;33078528000132;FARMACIA CENTER POPULAR (LJ 6) C JANGURU;05.624.211/0006-23;10576.90;1
HYPERA PP E CH;02932074002801;FARMACIA GENTIL;06.039.028/0006-23;12784.25;1
KLEY HERTZ DISTRIBUIDORA LTDA;14408399000582;FARMACIA SANTOS;24.302.049/0001-67;2283.74;1
ACCUMED PROD MED HOSP LTDA;06105362000123;FCIA ITINGA;03.459.886/0001-24;1724.38;1
EMS S/A;57507378000365;M C CARVALHO COMERCIO FARMACEUTICO LTDA;03.250.587/0001-85;2500.00;1
LABORATORIO GLOBO LTDA;17115437000173;DROGARIA SAO JOSE;05.358.996/0001-25;4000.26;1
NATULAB LABORATORIO LTDA;02456955000183;FARMAFLOR;34.042.443/0001-67;3137.55;1
SANDOZ DO BRASI  IND. FARMAC LTDA (SP);61286647001007;FCIA LUZ E VIDA;03.504.952/0001-30;2093.40;1
EMS S/A;57507378000365;FARMACIA DR NAHIN;31.763.657/0001-34;5923.40;1
KLEY HERTZ DISTRIBUIDORA LTDA;14408399000582;FARMACIA PRINCESA DO NORTE;17.490.463/0001-81;44162.58;1
NATULAB LABORATORIO LTDA;02456955000183;FARMACIA SANTO ANTONIO;26.029.882/0001-01;2503.00;1
ACCUMED PROD MED HOSP LTDA;06105362000123;FCNN COMERCIO DE MEDICAMENTOS EIRELI;26.843.356/0001-80;20000.00;1
NEOQUIMICA;02932074004260;FARMACIA DA PRAÇA;07.219.651/0001-16;56418.34;1
MILI S/A;78908266000205;VIDAL BARROSO V E A LTDA;01.249.907/0001-51;1056.27;1
BIOSINTETICA FARMACEUTICA LTDA;53162095002400;FARM.VASCONCELOS;11.752.631/0001-83;2255.88;1
WELLA BRASIL LTDA;37374821000360;GRUPO TOTAL;30035710000118;10000.00;5
PRINCIPIA ES COMERCIO DE COSMETICOS LTDA;39710427000208;DROG SOUSA;05.154.607/0002-20;3783.52;1
EMS S/A;57507378000365;FARM.VASCONCELOS;11.752.631/0001-83;2623.80;1
